from	from_gene	to	to_gene	combined_score
9606.ENSP00000346839	FN1	9606.ENSP00000441691	ITGAM	959
9606.ENSP00000347916	CLEC12A	9606.ENSP00000441691	ITGAM	542
9606.ENSP00000347916	CLEC12A	9606.ENSP00000441691	ITGAM	542
9606.ENSP00000349252	ITGAL	9606.ENSP00000441691	ITGAM	868
9606.ENSP00000349252	ITGAL	9606.ENSP00000441691	ITGAM	868
9606.ENSP00000349365	IL27	9606.ENSP00000441691	ITGAM	435
9606.ENSP00000349365	IL27	9606.ENSP00000441691	ITGAM	435
9606.ENSP00000349446	ARG1	9606.ENSP00000441691	ITGAM	815
9606.ENSP00000349446	ARG1	9606.ENSP00000441691	ITGAM	815
9606.ENSP00000349967	CCR6	9606.ENSP00000441691	ITGAM	661
9606.ENSP00000349967	CCRL2	9606.ENSP00000441691	ITGAM	661
9606.ENSP00000349967	CCR6	9606.ENSP00000441691	ITGAM	661
9606.ENSP00000349967	CCRL2	9606.ENSP00000441691	ITGAM	661
9606.ENSP00000350256	CCR9	9606.ENSP00000441691	ITGAM	572
9606.ENSP00000350256	CCR9	9606.ENSP00000441691	ITGAM	572
9606.ENSP00000351059	CX3CR1	9606.ENSP00000441691	ITGAM	847
9606.ENSP00000351059	CX3CR1	9606.ENSP00000441691	ITGAM	847
9606.ENSP00000351497	FCGR2C	9606.ENSP00000441691	ITGAM	898
9606.ENSP00000351497	FCGR2B	9606.ENSP00000441691	ITGAM	898
9606.ENSP00000351497	FCGR2C	9606.ENSP00000441691	ITGAM	898
9606.ENSP00000351497	FCGR2B	9606.ENSP00000441691	ITGAM	898
9606.ENSP00000351671	CCL20	9606.ENSP00000441691	ITGAM	504
9606.ENSP00000351671	CCL20	9606.ENSP00000441691	ITGAM	504
9606.ENSP00000353238	SPN	9606.ENSP00000441691	ITGAM	753
9606.ENSP00000353238	SPN	9606.ENSP00000441691	ITGAM	753
9606.ENSP00000354566	CD3E	9606.ENSP00000441691	ITGAM	826
9606.ENSP00000354566	CD3E	9606.ENSP00000441691	ITGAM	826
9606.ENSP00000354782	CD247	9606.ENSP00000441691	ITGAM	513
9606.ENSP00000354782	CD247	9606.ENSP00000441691	ITGAM	513
9606.ENSP00000354901	CXCL9	9606.ENSP00000441691	ITGAM	641
9606.ENSP00000354901	CXCL9	9606.ENSP00000441691	ITGAM	641
9606.ENSP00000356016	CR1	9606.ENSP00000441691	ITGAM	683
9606.ENSP00000356016	CR1	9606.ENSP00000441691	ITGAM	683
9606.ENSP00000356024	CR2	9606.ENSP00000441691	ITGAM	772
9606.ENSP00000356024	CR2	9606.ENSP00000441691	ITGAM	772
9606.ENSP00000356033	TAGAP	9606.ENSP00000441691	ITGAM	431
9606.ENSP00000356033	TAGAP	9606.ENSP00000441691	ITGAM	431
9606.ENSP00000356694	FASLG	9606.ENSP00000441691	ITGAM	486
9606.ENSP00000356694	FASLG	9606.ENSP00000441691	ITGAM	486
9606.ENSP00000356946	FCGR3A	9606.ENSP00000441691	ITGAM	902
9606.ENSP00000356946	FCGR3A	9606.ENSP00000441691	ITGAM	902
9606.ENSP00000357022	SLAMF7	9606.ENSP00000441691	ITGAM	529
9606.ENSP00000357022	SLAMF7	9606.ENSP00000441691	ITGAM	529
9606.ENSP00000357153	CD1D	9606.ENSP00000441691	ITGAM	725
9606.ENSP00000357153	CD1D	9606.ENSP00000441691	ITGAM	725
9606.ENSP00000357643	MKI67	9606.ENSP00000441691	ITGAM	574
9606.ENSP00000357643	MKI67	9606.ENSP00000441691	ITGAM	574
9606.ENSP00000357981	CTSS	9606.ENSP00000441691	ITGAM	499
9606.ENSP00000357981	CTSS	9606.ENSP00000441691	ITGAM	499
9606.ENSP00000358092	PRDM1	9606.ENSP00000441691	ITGAM	426
9606.ENSP00000358092	PRDM1	9606.ENSP00000441691	ITGAM	426
9606.ENSP00000358165	FCGR1A	9606.ENSP00000441691	ITGAM	878
9606.ENSP00000358165	FCGR1A	9606.ENSP00000441691	ITGAM	878
9606.ENSP00000358490	CD2	9606.ENSP00000441691	ITGAM	685
9606.ENSP00000358490	CD2	9606.ENSP00000441691	ITGAM	685
9606.ENSP00000358525	NGF	9606.ENSP00000441691	ITGAM	407
9606.ENSP00000358525	NGF	9606.ENSP00000441691	ITGAM	407
9606.ENSP00000358730	TMIGD3	9606.ENSP00000441691	ITGAM	418
9606.ENSP00000358730	ADORA3	9606.ENSP00000441691	ITGAM	418
9606.ENSP00000358730	TMIGD3	9606.ENSP00000441691	ITGAM	418
9606.ENSP00000358730	ADORA3	9606.ENSP00000441691	ITGAM	418
9606.ENSP00000359663	CD40LG	9606.ENSP00000441691	ITGAM	994
9606.ENSP00000359663	CD40LG	9606.ENSP00000441691	ITGAM	994
9606.ENSP00000361359	CD40	9606.ENSP00000441691	ITGAM	816
9606.ENSP00000361359	CD40	9606.ENSP00000441691	ITGAM	816
9606.ENSP00000361850	PLAU	9606.ENSP00000441691	ITGAM	927
9606.ENSP00000361850	PLAU	9606.ENSP00000441691	ITGAM	927
9606.ENSP00000362195	CSF3R	9606.ENSP00000441691	ITGAM	589
9606.ENSP00000362195	CSF3R	9606.ENSP00000441691	ITGAM	589
9606.ENSP00000362205	TREM2	9606.ENSP00000441691	ITGAM	609
9606.ENSP00000362205	TREM2	9606.ENSP00000441691	ITGAM	609
9606.ENSP00000362795	CXCR3	9606.ENSP00000441691	ITGAM	708
9606.ENSP00000362795	CXCR3	9606.ENSP00000441691	ITGAM	708
9606.ENSP00000363318	IL2RG	9606.ENSP00000441691	ITGAM	512
9606.ENSP00000363318	IL2RG	9606.ENSP00000441691	ITGAM	512
9606.ENSP00000363330	CD52	9606.ENSP00000441691	ITGAM	465
9606.ENSP00000363330	CD52	9606.ENSP00000441691	ITGAM	465
9606.ENSP00000363770	C1QC	9606.ENSP00000441691	ITGAM	416
9606.ENSP00000363770	C1QC	9606.ENSP00000441691	ITGAM	416
9606.ENSP00000363773	C1QA	9606.ENSP00000441691	ITGAM	559
9606.ENSP00000363773	C1QA	9606.ENSP00000441691	ITGAM	559
9606.ENSP00000364210	AGER	9606.ENSP00000441691	ITGAM	939
9606.ENSP00000364210	AGER	9606.ENSP00000441691	ITGAM	939
9606.ENSP00000364709	F10	9606.ENSP00000441691	ITGAM	942
9606.ENSP00000364709	F10	9606.ENSP00000441691	ITGAM	942
9606.ENSP00000365048	TNFSF13B	9606.ENSP00000441691	ITGAM	548
9606.ENSP00000365048	TNFSF13B	9606.ENSP00000441691	ITGAM	548
9606.ENSP00000365380	FOXP3	9606.ENSP00000441691	ITGAM	850
9606.ENSP00000365380	FOXP3	9606.ENSP00000441691	ITGAM	850
9606.ENSP00000365891	WAS	9606.ENSP00000441691	ITGAM	457
9606.ENSP00000365891	WAS	9606.ENSP00000441691	ITGAM	457
9606.ENSP00000367851	CYBB	9606.ENSP00000441691	ITGAM	811
9606.ENSP00000367851	CYBB	9606.ENSP00000441691	ITGAM	811
9606.ENSP00000368538	TNFRSF4	9606.ENSP00000441691	ITGAM	535
9606.ENSP00000368538	TNFRSF4	9606.ENSP00000441691	ITGAM	535
9606.ENSP00000369286	LY86	9606.ENSP00000441691	ITGAM	570
9606.ENSP00000369286	LY86	9606.ENSP00000441691	ITGAM	570
9606.ENSP00000369293	IL2RA	9606.ENSP00000441691	ITGAM	625
9606.ENSP00000369293	IL2RA	9606.ENSP00000441691	ITGAM	625
9606.ENSP00000370034	TLR7	9606.ENSP00000441691	ITGAM	717
9606.ENSP00000370034	TLR7	9606.ENSP00000441691	ITGAM	717
9606.ENSP00000370571	TH	9606.ENSP00000441691	ITGAM	413
9606.ENSP00000370571	TH	9606.ENSP00000441691	ITGAM	413
9606.ENSP00000371333	KLRD1	9606.ENSP00000441691	ITGAM	511
9606.ENSP00000371333	KLRD1	9606.ENSP00000441691	ITGAM	511
9606.ENSP00000373854	ITGAD	9606.ENSP00000441691	ITGAM	734
9606.ENSP00000373854	ITGAD	9606.ENSP00000441691	ITGAM	734
9606.ENSP00000375616	LILRB4	9606.ENSP00000441691	ITGAM	522
9606.ENSP00000375616	LILRB4	9606.ENSP00000441691	ITGAM	522
9606.ENSP00000376134	STAT4	9606.ENSP00000441691	ITGAM	540
9606.ENSP00000376134	STAT4	9606.ENSP00000441691	ITGAM	540
9606.ENSP00000378485	MATK	9606.ENSP00000441691	ITGAM	687
9606.ENSP00000378485	MATK	9606.ENSP00000441691	ITGAM	687
9606.ENSP00000378856	LGALS9	9606.ENSP00000441691	ITGAM	544
9606.ENSP00000378856	LGALS9	9606.ENSP00000441691	ITGAM	544
9606.ENSP00000379140	CXCL12	9606.ENSP00000441691	ITGAM	654
9606.ENSP00000379140	CXCL12	9606.ENSP00000441691	ITGAM	654
9606.ENSP00000380227	ITGA4	9606.ENSP00000441691	ITGAM	803
9606.ENSP00000380227	ITGA4	9606.ENSP00000441691	ITGAM	803
9606.ENSP00000380334	NCF4	9606.ENSP00000441691	ITGAM	489
9606.ENSP00000380334	NCF4	9606.ENSP00000441691	ITGAM	489
9606.ENSP00000380697	IRF7	9606.ENSP00000441691	ITGAM	528
9606.ENSP00000380697	IRF7	9606.ENSP00000441691	ITGAM	528
9606.ENSP00000380948	ITGB2	9606.ENSP00000441691	ITGAM	999
9606.ENSP00000380948	ITGB2	9606.ENSP00000441691	ITGAM	999
9606.ENSP00000381101	SERPINB7	9606.ENSP00000441691	ITGAM	541
9606.ENSP00000381101	SERPINB7	9606.ENSP00000441691	ITGAM	541
9606.ENSP00000381581	LCP1	9606.ENSP00000441691	ITGAM	437
9606.ENSP00000381581	LCP1	9606.ENSP00000441691	ITGAM	437
9606.ENSP00000383715	CCR6	9606.ENSP00000441691	ITGAM	639
9606.ENSP00000383715	CCR6	9606.ENSP00000441691	ITGAM	639
9606.ENSP00000386559	CD8A	9606.ENSP00000441691	ITGAM	906
9606.ENSP00000386559	CD8A	9606.ENSP00000441691	ITGAM	906
9606.ENSP00000386884	CXCR4	9606.ENSP00000441691	ITGAM	705
9606.ENSP00000386884	CXCR4	9606.ENSP00000441691	ITGAM	705
9606.ENSP00000388620	EOMES	9606.ENSP00000441691	ITGAM	477
9606.ENSP00000388620	EOMES	9606.ENSP00000441691	ITGAM	477
9606.ENSP00000390431	HLA-DQB2	9606.ENSP00000441691	ITGAM	576
9606.ENSP00000390431	HLA-DQB2	9606.ENSP00000441691	ITGAM	576
9606.ENSP00000392812	PIK3R5	9606.ENSP00000441691	ITGAM	410
9606.ENSP00000392812	PIK3R5	9606.ENSP00000441691	ITGAM	410
9606.ENSP00000394049	SLA	9606.ENSP00000441691	ITGAM	533
9606.ENSP00000394049	SLA	9606.ENSP00000441691	ITGAM	533
9606.ENSP00000394227	CSF2RA	9606.ENSP00000441691	ITGAM	504
9606.ENSP00000394227	CSF2RA	9606.ENSP00000441691	ITGAM	504
9606.ENSP00000403495	LTA	9606.ENSP00000441691	ITGAM	483
9606.ENSP00000403495	LTA	9606.ENSP00000441691	ITGAM	483
9606.ENSP00000411355	PTPRC	9606.ENSP00000441691	ITGAM	953
9606.ENSP00000411355	PTPRC	9606.ENSP00000441691	ITGAM	953
9606.ENSP00000413861	SIGLEC9	9606.ENSP00000441691	ITGAM	492
9606.ENSP00000413861	SIGLEC9	9606.ENSP00000441691	ITGAM	492
9606.ENSP00000416330	TGFBI	9606.ENSP00000441691	ITGAM	914
9606.ENSP00000416330	TGFBI	9606.ENSP00000441691	ITGAM	914
9606.ENSP00000416996	ACKR2	9606.ENSP00000441691	ITGAM	561
9606.ENSP00000416996	ACKR2	9606.ENSP00000441691	ITGAM	561
9606.ENSP00000418915	CDKN2A	9606.ENSP00000441691	ITGAM	440
9606.ENSP00000418915	CDKN2A	9606.ENSP00000441691	ITGAM	440
9606.ENSP00000419085	TIGIT	9606.ENSP00000441691	ITGAM	400
9606.ENSP00000419085	TIGIT	9606.ENSP00000441691	ITGAM	400
9606.ENSP00000420298	CD200	9606.ENSP00000441691	ITGAM	531
9606.ENSP00000420298	CD200	9606.ENSP00000441691	ITGAM	531
9606.ENSP00000420384	CST7	9606.ENSP00000441691	ITGAM	577
9606.ENSP00000420384	CST7	9606.ENSP00000441691	ITGAM	577
9606.ENSP00000430950	IDO1	9606.ENSP00000441691	ITGAM	575
9606.ENSP00000430950	IDO1	9606.ENSP00000441691	ITGAM	575
9606.ENSP00000433138	CASP1	9606.ENSP00000441691	ITGAM	695
9606.ENSP00000433138	CASP1	9606.ENSP00000441691	ITGAM	695
9606.ENSP00000433642	FCGR3B	9606.ENSP00000441691	ITGAM	901
9606.ENSP00000433642	FCGR3B	9606.ENSP00000441691	ITGAM	901
9606.ENSP00000438038	KLRC1	9606.ENSP00000441691	ITGAM	506
9606.ENSP00000438038	KLRC1	9606.ENSP00000441691	ITGAM	506
9606.ENSP00000226218	VTN	9606.ENSP00000441726	CLUL1	408
9606.ENSP00000226218	VTN	9606.ENSP00000441726	CLUL1	408
9606.ENSP00000237014	TTR	9606.ENSP00000441726	CLUL1	441
9606.ENSP00000237014	TTR	9606.ENSP00000441726	CLUL1	441
9606.ENSP00000254528	EMILIN2	9606.ENSP00000441726	CLUL1	518
9606.ENSP00000254528	EMILIN2	9606.ENSP00000441726	CLUL1	518
9606.ENSP00000361850	PLAU	9606.ENSP00000441726	CLUL1	433
9606.ENSP00000361850	PLAU	9606.ENSP00000441726	CLUL1	433
9606.ENSP00000225964	COL1A1	9606.ENSP00000441765	PTHLH	406
9606.ENSP00000225964	COL1A1	9606.ENSP00000441765	PTHLH	406
9606.ENSP00000226284	IBSP	9606.ENSP00000441765	PTHLH	563
9606.ENSP00000226284	IBSP	9606.ENSP00000441765	PTHLH	563
9606.ENSP00000264563	IL11	9606.ENSP00000441765	PTHLH	668
9606.ENSP00000264563	IL11	9606.ENSP00000441765	PTHLH	668
9606.ENSP00000265171	EGF	9606.ENSP00000441765	PTHLH	424
9606.ENSP00000265171	EGF	9606.ENSP00000441765	PTHLH	424
9606.ENSP00000295897	ALB	9606.ENSP00000441765	PTHLH	414
9606.ENSP00000295897	ALB	9606.ENSP00000441765	PTHLH	414
9606.ENSP00000296099	UCN	9606.ENSP00000441765	PTHLH	692
9606.ENSP00000296099	UCN	9606.ENSP00000441765	PTHLH	692
9606.ENSP00000301455	ANGPTL4	9606.ENSP00000441765	PTHLH	412
9606.ENSP00000301455	ANGPTL4	9606.ENSP00000441765	PTHLH	412
9606.ENSP00000301691	SOST	9606.ENSP00000441765	PTHLH	637
9606.ENSP00000301691	SOST	9606.ENSP00000441765	PTHLH	637
9606.ENSP00000314151	KLK3	9606.ENSP00000441765	PTHLH	613
9606.ENSP00000314151	KLK3	9606.ENSP00000441765	PTHLH	613
9606.ENSP00000328181	NOG	9606.ENSP00000441765	PTHLH	404
9606.ENSP00000328181	NOG	9606.ENSP00000441765	PTHLH	404
9606.ENSP00000340943	CRHR2	9606.ENSP00000441765	PTHLH	538
9606.ENSP00000340943	CRHR2	9606.ENSP00000441765	PTHLH	538
9606.ENSP00000346839	FN1	9606.ENSP00000441765	PTHLH	435
9606.ENSP00000346839	FN1	9606.ENSP00000441765	PTHLH	435
9606.ENSP00000356213	VIP	9606.ENSP00000441765	PTHLH	623
9606.ENSP00000356213	VIP	9606.ENSP00000441765	PTHLH	623
9606.ENSP00000368683	EDN1	9606.ENSP00000441765	PTHLH	474
9606.ENSP00000368683	EDN1	9606.ENSP00000441765	PTHLH	474
9606.ENSP00000369017	INSL3	9606.ENSP00000441765	PTHLH	534
9606.ENSP00000369017	INSL3	9606.ENSP00000441765	PTHLH	534
9606.ENSP00000373472	ADAMTS7	9606.ENSP00000441765	PTHLH	431
9606.ENSP00000373472	ADAMTS7	9606.ENSP00000441765	PTHLH	431
9606.ENSP00000379140	CXCL12	9606.ENSP00000441765	PTHLH	400
9606.ENSP00000379140	CXCL12	9606.ENSP00000441765	PTHLH	400
9606.ENSP00000379204	BMP7	9606.ENSP00000441765	PTHLH	412
9606.ENSP00000379204	BMP7	9606.ENSP00000441765	PTHLH	412
9606.ENSP00000386884	CXCR4	9606.ENSP00000441765	PTHLH	417
9606.ENSP00000386884	CXCR4	9606.ENSP00000441765	PTHLH	417
9606.ENSP00000387356	ACAN	9606.ENSP00000441765	PTHLH	546
9606.ENSP00000387356	ACAN	9606.ENSP00000441765	PTHLH	546
9606.ENSP00000399679	PRG4	9606.ENSP00000441765	PTHLH	448
9606.ENSP00000399679	PRG4	9606.ENSP00000441765	PTHLH	448
9606.ENSP00000420194	CASR	9606.ENSP00000441765	PTHLH	681
9606.ENSP00000420194	CASR	9606.ENSP00000441765	PTHLH	681
9606.ENSP00000259915	POU5F1	9606.ENSP00000441823	SALL3	604
9606.ENSP00000259915	POU5F1	9606.ENSP00000441823	SALL3	604
9606.ENSP00000299727	GALR1	9606.ENSP00000441823	SALL3	489
9606.ENSP00000299727	GALR1	9606.ENSP00000441823	SALL3	489
9606.ENSP00000366413	POU4F1	9606.ENSP00000441823	SALL3	437
9606.ENSP00000366413	POU4F1	9606.ENSP00000441823	SALL3	437
9606.ENSP00000367851	CYBB	9606.ENSP00000441823	SALL3	496
9606.ENSP00000367851	CYBB	9606.ENSP00000441823	SALL3	496
9606.ENSP00000200676	CETP	9606.ENSP00000441828	HPR	805
9606.ENSP00000200676	CETP	9606.ENSP00000441828	HPR	805
9606.ENSP00000205948	APOH	9606.ENSP00000441828	HPR	815
9606.ENSP00000205948	APOH	9606.ENSP00000441828	HPR	815
9606.ENSP00000222381	PON1	9606.ENSP00000441828	HPR	860
9606.ENSP00000222381	PON1	9606.ENSP00000441828	HPR	860
9606.ENSP00000233242	APOB	9606.ENSP00000441828	HPR	791
9606.ENSP00000233242	APOB	9606.ENSP00000441828	HPR	791
9606.ENSP00000236850	APOA1	9606.ENSP00000441828	HPR	945
9606.ENSP00000236850	APOA1	9606.ENSP00000441828	HPR	945
9606.ENSP00000245907	C3	9606.ENSP00000441828	HPR	580
9606.ENSP00000245907	C3	9606.ENSP00000441828	HPR	580
9606.ENSP00000259396	ORM1	9606.ENSP00000441828	HPR	557
9606.ENSP00000259396	ORM1	9606.ENSP00000441828	HPR	557
9606.ENSP00000264005	LCAT	9606.ENSP00000441828	HPR	804
9606.ENSP00000264005	LCAT	9606.ENSP00000441828	HPR	804
9606.ENSP00000264613	CP	9606.ENSP00000441828	HPR	406
9606.ENSP00000264613	CP	9606.ENSP00000441828	HPR	406
9606.ENSP00000265132	AMBP	9606.ENSP00000441828	HPR	427
9606.ENSP00000265132	AMBP	9606.ENSP00000441828	HPR	427
9606.ENSP00000265983	HPX	9606.ENSP00000441828	HPR	572
9606.ENSP00000265983	HPX	9606.ENSP00000441828	HPR	572
9606.ENSP00000266041	ITIH4	9606.ENSP00000441828	HPR	557
9606.ENSP00000266041	ITIH4	9606.ENSP00000441828	HPR	557
9606.ENSP00000274793	PLA2G7	9606.ENSP00000441828	HPR	731
9606.ENSP00000274793	PLA2G7	9606.ENSP00000441828	HPR	731
9606.ENSP00000278222	SAA4	9606.ENSP00000441828	HPR	686
9606.ENSP00000278222	SAA4	9606.ENSP00000441828	HPR	686
9606.ENSP00000295897	ALB	9606.ENSP00000441828	HPR	617
9606.ENSP00000295897	ALB	9606.ENSP00000441828	HPR	617
9606.ENSP00000296350	MELTF	9606.ENSP00000441828	HPR	414
9606.ENSP00000296350	MELTF	9606.ENSP00000441828	HPR	414
9606.ENSP00000301825	ENTPD3	9606.ENSP00000441828	HPR	470
9606.ENSP00000301825	ENTPD3	9606.ENSP00000441828	HPR	470
9606.ENSP00000317674	APOL1	9606.ENSP00000441828	HPR	979
9606.ENSP00000317674	APOL1	9606.ENSP00000441828	HPR	979
9606.ENSP00000359583	HPSE2	9606.ENSP00000441828	HPR	469
9606.ENSP00000359583	HPSE2	9606.ENSP00000441828	HPR	469
9606.ENSP00000384906	SAA1	9606.ENSP00000441828	HPR	659
9606.ENSP00000384906	SAA1	9606.ENSP00000441828	HPR	659
9606.ENSP00000385834	TF	9606.ENSP00000441828	HPR	534
9606.ENSP00000385834	TF	9606.ENSP00000441828	HPR	534
9606.ENSP00000394936	ORM2	9606.ENSP00000441828	HPR	625
9606.ENSP00000394936	ORM2	9606.ENSP00000441828	HPR	625
9606.ENSP00000401720	GK	9606.ENSP00000441828	HPR	464
9606.ENSP00000401720	GK	9606.ENSP00000441828	HPR	464
9606.ENSP00000416066	SERPINA1	9606.ENSP00000441828	HPR	504
9606.ENSP00000416066	SERPINA1	9606.ENSP00000441828	HPR	504
9606.ENSP00000436126	SAA2	9606.ENSP00000441828	HPR	558
9606.ENSP00000436126	SAA2	9606.ENSP00000441828	HPR	558
9606.ENSP00000264057	DGKD	9606.ENSP00000441832	GPR19	542
9606.ENSP00000264057	DGKD	9606.ENSP00000441832	GPR19	542
9606.ENSP00000169298	ST6GAL1	9606.ENSP00000441929	MUC12	904
9606.ENSP00000169298	ST6GAL1	9606.ENSP00000441929	MUC12	904
9606.ENSP00000302716	MUC17	9606.ENSP00000441929	MUC12	942
9606.ENSP00000302716	MUC17	9606.ENSP00000441929	MUC12	942
9606.ENSP00000311364	MUCL1	9606.ENSP00000441929	MUC12	922
9606.ENSP00000311364	MUCL1	9606.ENSP00000441929	MUC12	922
9606.ENSP00000317027	GCNT4	9606.ENSP00000441929	MUC12	903
9606.ENSP00000317027	GCNT4	9606.ENSP00000441929	MUC12	903
9606.ENSP00000368771	MUC3A	9606.ENSP00000441929	MUC12	942
9606.ENSP00000368771	MUC3A	9606.ENSP00000441929	MUC12	942
9606.ENSP00000376465	GALNT3	9606.ENSP00000441929	MUC12	906
9606.ENSP00000376465	GALNT3	9606.ENSP00000441929	MUC12	906
9606.ENSP00000406861	MUC6	9606.ENSP00000441929	MUC12	975
9606.ENSP00000406861	MUC6	9606.ENSP00000441929	MUC12	975
9606.ENSP00000416753	MUC15	9606.ENSP00000441929	MUC12	981
9606.ENSP00000416753	MUC15	9606.ENSP00000441929	MUC12	981
9606.ENSP00000436812	MUC5B	9606.ENSP00000441929	MUC12	975
9606.ENSP00000436812	MUC5B	9606.ENSP00000441929	MUC12	975
9606.ENSP00000166345	TRIP13	9606.ENSP00000442068	CDCA3	516
9606.ENSP00000166345	TRIP13	9606.ENSP00000442068	CDCA3	516
9606.ENSP00000215980	CENPM	9606.ENSP00000442068	CDCA3	742
9606.ENSP00000215980	CENPM	9606.ENSP00000442068	CDCA3	742
9606.ENSP00000217026	MYBL2	9606.ENSP00000442068	CDCA3	525
9606.ENSP00000217026	MYBL2	9606.ENSP00000442068	CDCA3	525
9606.ENSP00000240423	NCAPH	9606.ENSP00000442068	CDCA3	799
9606.ENSP00000240423	NCAPH	9606.ENSP00000442068	CDCA3	799
9606.ENSP00000247191	DLGAP5	9606.ENSP00000442068	CDCA3	940
9606.ENSP00000247191	DLGAP5	9606.ENSP00000442068	CDCA3	940
9606.ENSP00000250056	PIMREG	9606.ENSP00000442068	CDCA3	776
9606.ENSP00000250056	PIMREG	9606.ENSP00000442068	CDCA3	776
9606.ENSP00000257909	TROAP	9606.ENSP00000442068	CDCA3	886
9606.ENSP00000257909	TROAP	9606.ENSP00000442068	CDCA3	886
9606.ENSP00000262293	PRR11	9606.ENSP00000442068	CDCA3	565
9606.ENSP00000262293	PRR11	9606.ENSP00000442068	CDCA3	565
9606.ENSP00000262300	PKMYT1	9606.ENSP00000442068	CDCA3	417
9606.ENSP00000262300	PKMYT1	9606.ENSP00000442068	CDCA3	417
9606.ENSP00000263181	KIF18A	9606.ENSP00000442068	CDCA3	433
9606.ENSP00000263181	KIF18A	9606.ENSP00000442068	CDCA3	433
9606.ENSP00000263382	ASF1B	9606.ENSP00000442068	CDCA3	893
9606.ENSP00000263382	ASF1B	9606.ENSP00000442068	CDCA3	893
9606.ENSP00000265748	ANLN	9606.ENSP00000442068	CDCA3	503
9606.ENSP00000265748	ANLN	9606.ENSP00000442068	CDCA3	503
9606.ENSP00000271452	NUF2	9606.ENSP00000442068	CDCA3	859
9606.ENSP00000271452	NUF2	9606.ENSP00000442068	CDCA3	859
9606.ENSP00000274026	CCNA2	9606.ENSP00000442068	CDCA3	930
9606.ENSP00000274026	CCNA2	9606.ENSP00000442068	CDCA3	930
9606.ENSP00000274289	PLK2	9606.ENSP00000442068	CDCA3	434
9606.ENSP00000274289	PLK2	9606.ENSP00000442068	CDCA3	434
9606.ENSP00000275517	CDCA5	9606.ENSP00000442068	CDCA3	872
9606.ENSP00000275517	CDCA5	9606.ENSP00000442068	CDCA3	872
9606.ENSP00000281437	BARX2	9606.ENSP00000442068	CDCA3	507
9606.ENSP00000281437	BARX2	9606.ENSP00000442068	CDCA3	507
9606.ENSP00000282074	SPC25	9606.ENSP00000442068	CDCA3	495
9606.ENSP00000282074	SPC25	9606.ENSP00000442068	CDCA3	495
9606.ENSP00000283006	CENPH	9606.ENSP00000442068	CDCA3	691
9606.ENSP00000283006	CENPH	9606.ENSP00000442068	CDCA3	691
9606.ENSP00000285116	SKA1	9606.ENSP00000442068	CDCA3	823
9606.ENSP00000285116	SKA1	9606.ENSP00000442068	CDCA3	823
9606.ENSP00000300035	PCLAF	9606.ENSP00000442068	CDCA3	949
9606.ENSP00000300035	PCLAF	9606.ENSP00000442068	CDCA3	949
9606.ENSP00000300093	PLK1	9606.ENSP00000442068	CDCA3	883
9606.ENSP00000300093	PLK1	9606.ENSP00000442068	CDCA3	883
9606.ENSP00000300403	TPX2	9606.ENSP00000442068	CDCA3	912
9606.ENSP00000300403	TPX2	9606.ENSP00000442068	CDCA3	912
9606.ENSP00000301019	CDT1	9606.ENSP00000442068	CDCA3	586
9606.ENSP00000301019	CDT1	9606.ENSP00000442068	CDCA3	586
9606.ENSP00000301633	BIRC5	9606.ENSP00000442068	CDCA3	940
9606.ENSP00000301633	BIRC5	9606.ENSP00000442068	CDCA3	940
9606.ENSP00000302530	BUB1	9606.ENSP00000442068	CDCA3	928
9606.ENSP00000302530	BUB1	9606.ENSP00000442068	CDCA3	928
9606.ENSP00000306968	CDCA7	9606.ENSP00000442068	CDCA3	531
9606.ENSP00000306968	CDCA7	9606.ENSP00000442068	CDCA3	531
9606.ENSP00000313950	AURKB	9606.ENSP00000442068	CDCA3	926
9606.ENSP00000313950	AURKB	9606.ENSP00000442068	CDCA3	926
9606.ENSP00000315644	TYMS	9606.ENSP00000442068	CDCA3	535
9606.ENSP00000315644	TYMS	9606.ENSP00000442068	CDCA3	535
9606.ENSP00000319417	SKA3	9606.ENSP00000442068	CDCA3	764
9606.ENSP00000319417	SKA3	9606.ENSP00000442068	CDCA3	764
9606.ENSP00000321656	CDC25C	9606.ENSP00000442068	CDCA3	484
9606.ENSP00000321656	CDC25C	9606.ENSP00000442068	CDCA3	484
9606.ENSP00000328228	CDCA2	9606.ENSP00000442068	CDCA3	819
9606.ENSP00000328228	CDCA2	9606.ENSP00000442068	CDCA3	819
9606.ENSP00000335357	CDKN3	9606.ENSP00000442068	CDCA3	428
9606.ENSP00000335357	CDKN3	9606.ENSP00000442068	CDCA3	428
9606.ENSP00000337862	OVOL1	9606.ENSP00000442068	CDCA3	524
9606.ENSP00000337862	OVOL1	9606.ENSP00000442068	CDCA3	524
9606.ENSP00000342307	FOXM1	9606.ENSP00000442068	CDCA3	895
9606.ENSP00000342307	FOXM1	9606.ENSP00000442068	CDCA3	895
9606.ENSP00000348838	UBE2C	9606.ENSP00000442068	CDCA3	952
9606.ENSP00000348838	UBE2C	9606.ENSP00000442068	CDCA3	952
9606.ENSP00000353770	RRM2	9606.ENSP00000442068	CDCA3	896
9606.ENSP00000353770	RRM2	9606.ENSP00000442068	CDCA3	896
9606.ENSP00000355506	EXO1	9606.ENSP00000442068	CDCA3	410
9606.ENSP00000355506	EXO1	9606.ENSP00000442068	CDCA3	410
